date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:46:34	103372/103372	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb98-1d8dd%22	https://colorlib.com/preview/theme/camille/images/work-6.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/work-6.jpg	(from https://colorlib.com/preview/theme/camille/)
19:46:39	74394/74394	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb99-14204%22	https://colorlib.com/preview/theme/camille/images/work-7.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/work-7.jpg	(from https://colorlib.com/preview/theme/camille/)
19:46:42	97721/97721	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb9a-1ad5e%22	https://colorlib.com/preview/theme/camille/images/work-8.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/work-8.jpg	(from https://colorlib.com/preview/theme/camille/)
19:46:42	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d15afc8-4d7%22	https://colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/salon/colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://colorlib.com/preview/theme/camille/)
19:46:49	268038/268038	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba3-41706%22	https://colorlib.com/preview/theme/camille/js/jquery.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/jquery.min.js	(from https://colorlib.com/preview/theme/camille/)
19:46:50	11421/11421	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba1-2c9d%22	https://colorlib.com/preview/theme/camille/js/jquery-migrate-3.0.1.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/jquery-migrate-3.0.1.min.js	(from https://colorlib.com/preview/theme/camille/)
19:46:53	19032/19032	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba6-4a58%22	https://colorlib.com/preview/theme/camille/js/popper.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/popper.min.js	(from https://colorlib.com/preview/theme/camille/)
19:46:56	58072/58072	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdb9f-e2d8%22	https://colorlib.com/preview/theme/camille/js/bootstrap.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/bootstrap.min.js	(from https://colorlib.com/preview/theme/camille/)
19:46:57	3601/3601	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba2-1faf%22	https://colorlib.com/preview/theme/camille/js/jquery.easing.1.3.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/jquery.easing.1.3.js	(from https://colorlib.com/preview/theme/camille/)
19:46:58	8835/8835	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba4-2283%22	https://colorlib.com/preview/theme/camille/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/jquery.waypoints.min.js	(from https://colorlib.com/preview/theme/camille/)
19:46:59	12597/12597	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba3-3135%22	https://colorlib.com/preview/theme/camille/js/jquery.stellar.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/jquery.stellar.min.js	(from https://colorlib.com/preview/theme/camille/)
19:47:01	43237/43237	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba5-a8e5%22	https://colorlib.com/preview/theme/camille/js/owl.carousel.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/owl.carousel.min.js	(from https://colorlib.com/preview/theme/camille/)
19:47:01	962030/962030	---M--	200	added ('OK')	image/png	etag:%225ccbdb86-f0675%22	https://colorlib.com/preview/theme/camille/images/bg_2.png	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/bg_2.png	(from https://colorlib.com/preview/theme/camille/)
19:47:02	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba2-4ef8%22	https://colorlib.com/preview/theme/camille/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/jquery.magnific-popup.min.js	(from https://colorlib.com/preview/theme/camille/)
19:47:02	14212/14212	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdb9e-37a4%22	https://colorlib.com/preview/theme/camille/js/aos.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/aos.js	(from https://colorlib.com/preview/theme/camille/)
19:47:02	1391/1391	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba1-56f%22	https://colorlib.com/preview/theme/camille/js/jquery.animateNumber.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/jquery.animateNumber.min.js	(from https://colorlib.com/preview/theme/camille/)
19:47:03	33269/33269	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdb9f-b6e4%22	https://colorlib.com/preview/theme/camille/js/bootstrap-datepicker.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/bootstrap-datepicker.js	(from https://colorlib.com/preview/theme/camille/)
19:47:03	15764/15764	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba4-3d94%22	https://colorlib.com/preview/theme/camille/js/jquery.timepicker.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/jquery.timepicker.min.js	(from https://colorlib.com/preview/theme/camille/)
19:47:03	771786/771786	---M--	200	added ('OK')	image/png	etag:%225ccbdb85-c15b1%22	https://colorlib.com/preview/theme/camille/images/bg_1.png	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/bg_1.png	(from https://colorlib.com/preview/theme/camille/)
19:47:03	7447/7447	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba6-1d17%22	https://colorlib.com/preview/theme/camille/js/scrollax.min.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/scrollax.min.js	(from https://colorlib.com/preview/theme/camille/)
19:47:03	788/788	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba0-79a%22	https://colorlib.com/preview/theme/camille/js/google-map.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/google-map.js	(from https://colorlib.com/preview/theme/camille/)
19:47:04	5508/5508	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccbdba5-1dfd%22	https://colorlib.com/preview/theme/camille/js/main.js	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/js/main.js	(from https://colorlib.com/preview/theme/camille/)
19:47:04	12021/12021	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d15afc8-2ef5%22	https://ajax.cloudflare.com/cdn-cgi/scripts/a2bd7673/cloudflare-static/rocket-loader.min.js	C:/My%20Web%20Sites/salon/ajax.cloudflare.com/cdn-cgi/scripts/a2bd7673/cloudflare-static/rocket-loader.min.js	(from https://colorlib.com/preview/theme/camille/)
19:47:05	28196/28196	---M--	200	added ('OK')	application/octet-stream	etag:%225ccbdbc8-6e24%22	https://colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.eot	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.eot	(from https://colorlib.com/preview/theme/camille/css/open-iconic-bootstrap.min.css)
19:47:07	28196/28196	---M--	200	added ('OK')	application/octet-stream	etag:%225ccbdbc8-6e24%22	https://colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.eot?	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconicd41d.eot	(from https://colorlib.com/preview/theme/camille/css/open-iconic-bootstrap.min.css)
19:47:08	28028/28028	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225ccbdbc9-6d7c%22	https://colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.ttf	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.ttf	(from https://colorlib.com/preview/theme/camille/css/open-iconic-bootstrap.min.css)
19:47:08	14984/14984	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225ccbdbca-3a88%22	https://colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.woff	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.woff	(from https://colorlib.com/preview/theme/camille/css/open-iconic-bootstrap.min.css)
19:47:10	20996/20996	---MCZ	200	added ('OK')	font/opentype	etag:W/%225ccbdbc8-5204%22	https://colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.otf	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.otf	(from https://colorlib.com/preview/theme/camille/css/open-iconic-bootstrap.min.css)
